shoulder_torso_ratio,hip_torso_ratio,shoulder_hip_ratio,height,weight,gender,age
0.4579865081932254,0.3631190848513694,1.2612570567054793,170.688,54.0,1,38
0.6535666578149573,0.433767856595047,1.5067198914766704,155.7528,75.0,0,38
0.6029534475072147,0.38137518635932005,1.5809981065184728,182.88,77.0,0,41
0.5330996444453248,0.33734488877792956,1.580280781417911,179.83200000000002,57.0,1,44
0.522814543743229,0.32164582848378687,1.625435486627436,155.7528,59.0,1,43
0.5370186421823436,0.33921258350080863,1.5831330213051,164.592,52.0,1,60
0.5245923277161776,0.3134249221285757,1.6737415906606656,185.928,93.0,0,41
0.5385736354894805,0.3329730154264284,1.6174693159436528,167.64,56.0,1,31
0.5921453015734308,0.3800194034513339,1.5581975451663015,188.976,82.0,0,43
0.558676851284199,0.3701499187441846,1.5093258784971064,170.688,65.0,1,73
0.5547103155426034,0.34416319599492085,1.6117653543372772,155.7528,57.0,1,35
0.6345240867161447,0.4077871686762072,1.5560177844143304,185.928,84.0,0,43
0.6514727629433442,0.44638284660551875,1.4594484709648112,155.44799999999998,52.0,1,37
0.5168372239055554,0.31272156982958066,1.6527073082525414,164.592,53.0,1,44
0.4679301793101766,0.27333040900265354,1.7119579962492717,179.83200000000002,49.0,1,48
0.5501521191598455,0.3533381437082118,1.5570131019145317,155.44799999999998,70.0,0,44
0.5793543335652375,0.4115311574025058,1.4078018714840321,195.072,104.0,0,43
0.6350711235945811,0.42328704884034946,1.5003320449667474,167.64,65.0,0,32
0.6502350112806196,0.4061076639001782,1.6011394737934521,170.688,49.0,1,29
0.5155393747606356,0.34130527890119855,1.5104934105337249,164.592,52.0,1,20
0.6009772943536804,0.3515058180027484,1.7097221826040487,158.496,45.0,1,31
0.59765413792734,0.37499812430770174,1.5937523395102093,161.54399999999998,52.0,1,40
0.5788299390509049,0.3617386581246872,1.6001329303637455,155.44799999999998,61.0,1,55
0.5239774133631734,0.31376456424621785,1.6699700127768318,155.7528,63.0,1,41
0.63481681607902,0.41563435078118777,1.5273444432248615,173.73600000000002,62.0,0,35
0.5914101394758856,0.3806940077014841,1.5535052496535005,176.784,79.0,0,38
0.5276235793512962,0.3504427975690084,1.5055911635547248,167.64,53.0,1,58
0.6038758286823324,0.37422855920241255,1.6136551148564489,179.83200000000002,61.0,1,57
0.5734591097222563,0.36269384745396316,1.5811106632985983,188.976,82.0,0,36
0.5511828949544578,0.36289009376050946,1.5188700502753674,155.44799999999998,60.0,1,43
0.6592367410056618,0.4427460514059785,1.488972603848636,182.88,77.0,0,33
0.7145437823022626,0.4572941881337131,1.5625472635425877,182.88,80.0,0,51
0.5516747544852912,0.37620123786717413,1.4664352451707556,173.73600000000002,50.0,1,32
0.5924430082500313,0.3743262171877889,1.582691729959217,179.83200000000002,67.0,0,27
0.6457210632577396,0.4185375108796416,1.5428033246067376,188.976,85.0,0,49
0.5663183427349053,0.3716995802922662,1.5235915582406927,155.7528,66.0,0,35
0.6174569919460887,0.37767375382854496,1.634895159345385,167.64,57.0,1,46
0.5688470862524788,0.39536535296331343,1.4387884066949665,170.688,56.0,1,38
0.5578371258520152,0.3566424138053707,1.564135683975159,155.7528,63.0,1,43
0.6936898602541255,0.4296658720846826,1.6144867566242416,158.496,48.0,1,28
0.541442054069328,0.34272754176422926,1.5798031616665327,164.592,56.0,1,46
0.6358001529131381,0.4180724072090518,1.5207895616876104,176.784,66.0,1,35
0.5129844483254234,0.3237760115645539,1.5843806520642916,155.44799999999998,51.0,1,45
0.5627422529394399,0.3569577061651771,1.576495599394733,167.64,64.0,1,61
0.7147543646423944,0.4341719324415072,1.6462472841647544,155.44799999999998,65.0,1,35
0.5366777607301628,0.3797141316167442,1.4133731563929421,155.7528,56.0,1,37
0.6518503124119214,0.3899318238445181,1.67170328901352,173.73600000000002,54.0,1,43
0.47052212253944753,0.23955326163697319,1.964164959909801,176.784,58.0,1,26
0.6228058318453262,0.3991456720185538,1.5603472002982808,185.928,80.0,0,42
0.5806138076019031,0.3853095802761043,1.5068761259085437,176.784,70.0,0,61
0.5752231592853929,0.3448412194871622,1.6680812118135064,155.44799999999998,50.0,1,36
0.5421258826111374,0.34374815997202857,1.5771019186117279,164.592,55.0,1,26
0.5723091393804624,0.4005828232379654,1.4286911624278091,161.54399999999998,54.0,1,23
0.5297751812185547,0.32955691488790056,1.6075377492799956,161.54399999999998,53.0,1,45
0.6343387644530112,0.38833949012721813,1.6334644829584672,161.54399999999998,50.0,1,26
0.5077552723120405,0.3203576785943887,1.584963639828717,179.83200000000002,62.0,1,53
0.6084206399146623,0.37241519603881484,1.6337159342210352,176.784,52.0,1,32
0.5578151501688253,0.3774389723191708,1.477894947470142,176.784,55.0,1,45
0.6137303875801663,0.38935698543634906,1.5762665382575938,173.73600000000002,68.0,1,51
0.6419032948772813,0.40106301557532664,1.6005048332778034,161.54399999999998,53.0,1,34
0.6505444834663786,0.4250908042420864,1.5303659288190523,155.7528,74.0,0,54
0.6078223006717123,0.39086750395994196,1.5550596928978901,155.44799999999998,77.0,0,35
0.7081078327230603,0.47250931989504125,1.4986113562381216,167.64,70.0,0,46
0.7578503936186716,0.4732379965285095,1.601414931129724,155.44799999999998,67.0,1,56
0.7263688869982174,0.44390412373025306,1.6363193044802837,167.64,56.0,1,36
0.6345831604900186,0.39186887512874113,1.6193762780510146,176.784,60.0,1,60
0.7047483172252192,0.48759195438488434,1.4453649427302093,155.44799999999998,59.0,1,37
0.5762925751040396,0.3790503285884092,1.5203589909819217,155.44799999999998,52.0,1,29
0.6627327197732937,0.4095889314917073,1.6180435280798395,173.73600000000002,54.0,1,38
0.6032814729521221,0.40456740942060454,1.4911766467202663,179.83200000000002,55.0,1,37
0.568210011616375,0.37681356739349586,1.5079340575415352,179.83200000000002,75.0,0,44
0.5536896922558135,0.34765675145400915,1.5926332221080428,155.44799999999998,85.0,0,63
0.4728697620520303,0.3120156308711781,1.5155322851349842,155.44799999999998,76.0,0,36
0.5361811929730587,0.34388064056726747,1.5592072647316553,155.44799999999998,65.0,0,37
0.5793198971443644,0.3811748404006619,1.5198272177025838,155.44799999999998,67.0,0,45
0.6181763588021555,0.44629311166280916,1.3851353351588596,155.7528,75.0,0,42
0.6554531142230546,0.40250861500428436,1.6284200878932191,155.44799999999998,55.0,1,51
0.5414983239704004,0.31862193402204403,1.6995010893786633,176.784,57.0,1,41
0.5778516763872656,0.37714451810632815,1.5321757274604009,155.44799999999998,64.0,1,43
0.5560445530395037,0.36999049390445987,1.502861728072093,170.688,52.0,1,25
0.5596872716289348,0.3581438625772198,1.562744277122046,155.44799999999998,58.0,1,38
0.6140018373947443,0.37754007692640623,1.626322276547164,170.688,54.0,1,49
0.6646147364034792,0.4150820170831666,1.6011648518859245,155.44799999999998,51.0,1,27
0.5788961776536407,0.3651423613507906,1.5853985703332232,158.496,48.0,1,26
0.7072571142671716,0.41990646942404675,1.6843205946249449,170.688,54.0,1,30
0.7452789074615025,0.48056923843189825,1.5508252461047118,192.024,91.0,0,60
0.5982651956697729,0.39187662833009723,1.5266672019180083,155.44799999999998,77.0,0,37
0.532018044840284,0.3269647222888074,1.6271420387987712,179.83200000000002,57.0,1,42
0.6259727438293813,0.4649765301842464,1.3462458924138392,170.688,59.0,1,36
0.6616268352325757,0.3966258174344503,1.668138598521569,158.496,62.0,1,42
0.7647855494835374,0.4437645159089953,1.7234040173693725,155.7528,63.0,1,41
0.5526873231709281,0.34898166191784086,1.5837145142057483,179.83200000000002,64.0,0,30
0.6433319755423661,0.44125487230671817,1.4579600496630511,173.73600000000002,57.0,1,38
0.6195574362941694,0.40105269114519215,1.5448280237817245,185.928,79.0,0,44
0.522569417290128,0.3362337147834084,1.5541850632877532,173.73600000000002,55.0,1,35
0.6127103372069211,0.38597036910580007,1.587454339115261,167.64,52.0,1,36
0.6241916348523108,0.39043488903623647,1.5987086512506292,198.12,100.0,0,52
0.5663912499896246,0.3619907057923786,1.564656884628637,173.73600000000002,55.0,1,39
0.6395673940332639,0.39427350711332504,1.6221414386065627,155.7528,74.0,0,32
0.6578290913873656,0.42151516084697926,1.5606297293448346,186.5376,200.0,0,51
0.6814817576554706,0.4709510696271756,1.4470330393239361,173.73600000000002,68.0,1,63
0.40985208343144175,0.3184984187979661,1.2868261166829347,176.784,67.0,1,54
0.6421125783313238,0.42454371522466,1.5124769377201375,179.83200000000002,63.0,1,20
0.5976526781233448,0.38972997478342336,1.5335045205477615,173.73600000000002,57.0,1,33
0.5901782983488683,0.40037099966689826,1.4740785392545575,155.44799999999998,69.0,0,41
0.6351244020710772,0.426917491794509,1.4876982421155651,192.024,84.0,0,37
0.6447553109684457,0.4296068994144681,1.500802970918795,176.784,58.0,1,54
0.6066758225739501,0.37180318223900344,1.6317122917575388,155.44799999999998,74.0,0,29
0.8348653508170719,0.5218364432431283,1.599860189197443,161.54399999999998,67.0,1,62
0.5166437911174627,0.3227868066669792,1.6005728253028841,155.44799999999998,58.0,1,30
0.6416105218912302,0.3826015824960583,1.6769677681556383,158.496,50.0,1,56
0.5844475571729235,0.39428888737778417,1.4822826001001155,161.54399999999998,44.0,1,30
0.5956445116397714,0.3960899397954242,1.5038112605117284,155.44799999999998,60.0,1,42
0.5854541354359153,0.39547310484303333,1.4803892559730123,170.688,62.0,1,43
0.6849586140385036,0.4471309085474276,1.531897260835077,179.83200000000002,70.0,0,38
0.6686395081678296,0.43536857047074506,1.5358010511527254,155.44799999999998,75.0,0,31
0.599418957896893,0.38564524323306276,1.554327373187998,167.64,55.0,1,44
0.6395624764740766,0.41505290740616263,1.5409179530170434,161.54399999999998,52.0,1,37
0.5587582104767089,0.3866181824130729,1.4452455572296834,176.784,68.0,0,51
0.5951170571948537,0.381147936397636,1.56138076679495,188.976,86.0,0,54
0.5407033236138508,0.3422966555373619,1.5796336740860522,167.64,55.0,1,23
0.6030589763569122,0.39514538014605377,1.526169877360098,167.64,54.0,1,30
0.6300000764060478,0.4066443530933397,1.5492655230882793,188.976,84.0,0,34
0.6351539175907619,0.41057587133844453,1.546983059477438,156.0576,75.0,0,61
0.6044919480516224,0.4001836738476491,1.5105362551140804,182.88,75.0,0,48
0.5884792112592453,0.37239537862292776,1.5802537975507884,179.83200000000002,79.0,0,64
0.530699610367832,0.315501280048625,1.6820838580624478,167.64,56.0,1,27
0.6126051065367067,0.3952779768614231,1.549808343487536,179.83200000000002,46.0,1,38
0.6366040018821167,0.4015699769381913,1.5852878413270954,170.688,54.0,1,34
0.6387745637747625,0.4055477405699227,1.5750909199422056,182.88,78.0,0,38
0.6013880376595967,0.4066535106986022,1.478870885994453,161.54399999999998,58.0,1,38
0.6278845972666908,0.3716365560639075,1.6895124740062393,173.73600000000002,57.0,1,43
0.6024928730600003,0.3780212956619465,1.593806698125262,164.592,60.0,1,53
0.6301563957283148,0.39615576691462207,1.5906783350300784,182.88,75.0,0,46
0.6258652467771658,0.3906809532220398,1.6019855629395408,167.64,60.0,0,41
0.600423969186373,0.3886375413061741,1.5449458823983,179.83200000000002,70.0,0,29
0.6127901078369864,0.3896543632040035,1.5726504453798718,179.83200000000002,70.0,0,39
0.5806896128049825,0.37706953376462926,1.5400067117791996,179.83200000000002,64.0,1,44
0.5729279583697036,0.3465019197893658,1.653462580288096,167.64,50.0,1,41
0.5560865608719436,0.359655992152291,1.546162369057588,170.688,54.0,1,31
0.6561246296791097,0.42377654527269565,1.5482797172196034,173.73600000000002,71.0,0,37
0.622682466303555,0.4156243862710435,1.4981855898548782,188.976,87.0,0,59
0.61712520756465,0.37592025825249814,1.6416386029138639,170.688,49.0,1,38
0.5968632047936864,0.37637077190564805,1.5858383523556747,167.64,58.0,1,37
0.5862756769443073,0.3670399340703903,1.597307602043848,164.592,54.0,1,33
0.6264075432971993,0.40682626435812136,1.5397421409985093,182.88,90.0,0,59
0.6174269867200238,0.3818713007210896,1.61684574241147,173.73600000000002,68.0,0,44
0.6378636069558646,0.3985219604800423,1.600573293846898,155.7528,89.0,0,44
0.6378964106592001,0.41086135011626246,1.5525831536081283,155.7528,76.0,0,45
0.6108600981481593,0.3930710198701037,1.5540705553668837,173.73600000000002,58.0,0,30
0.5780480592820257,0.3317317542717892,1.7425165117247974,173.73600000000002,52.0,1,40
0.6404775095942462,0.40714145344902014,1.5731080786998346,188.976,72.0,0,46
0.6374897649139656,0.41560874566448774,1.533869947550617,185.928,80.0,0,41
0.3734244271402621,0.34882427271313277,1.0705230580308844,173.73600000000002,54.0,1,34
0.523770068472828,0.32873086320063194,1.5933096861463818,167.64,54.0,1,42
0.4974961487225158,0.30633991923917975,1.6240003913237562,173.73600000000002,55.0,1,45
0.5717009783929785,0.3584598514162006,1.5948814801275693,155.7528,74.0,0,39
0.5048913249054356,0.3948188083149646,1.2787924847355838,155.7528,103.0,1,36
0.5437840425203173,0.3475049733604609,1.564823770036406,173.73600000000002,57.0,1,47
0.5873221512239041,0.3716774637713768,1.5801930664948063,155.7528,60.0,1,48
0.654052198273311,0.4494969716249711,1.4550758727224673,155.7528,80.0,0,50
0.5963871152863699,0.4151716666794221,1.4364831782870062,155.44799999999998,74.0,0,40
0.6335965062985036,0.406830562262705,1.5573965308175834,155.44799999999998,74.0,0,30
0.6242140685707744,0.4192806908044822,1.4887737075921206,176.784,78.0,0,52
0.7237674261379395,0.46914987982126266,1.5427211159335295,173.73600000000002,50.0,1,36
0.6012382004289344,0.4089154009771034,1.470324177060281,185.928,80.0,0,31
0.6338857679785321,0.38524022385328244,1.6454298609792772,167.64,58.0,1,36
0.6139460748252104,0.36837598693175155,1.6666289242652377,161.54399999999998,57.0,0,91
0.5518331520592274,0.36166894833133084,1.5257963245262738,152.4,45.0,0,38
0.6042028468410808,0.40272382428729286,1.500290795833469,155.7528,52.0,1,36
0.5016029251671388,0.3009914872078405,1.666502032400578,155.7528,55.0,1,30
0.5441486378940016,0.3776318051016883,1.4409502339122993,167.64,52.0,1,18
0.6382920568445829,0.40490553271608193,1.5763974687205635,167.64,59.0,1,56
0.5950830412923976,0.39191441631932844,1.5184004887626517,155.7528,74.0,0,39
0.586876110507732,0.3868732166688907,1.5169727063582585,192.024,91.0,0,40
0.6941410686957252,0.46226867905609337,1.501596582561233,179.83200000000002,73.0,0,59
0.5415830261996848,0.32999289357450606,1.6411960279908446,158.496,52.0,1,42
0.5532590406570315,0.35892688843865517,1.5414254503576708,170.688,64.0,0,25
0.5728281767920284,0.3524561077660541,1.625246843990708,161.54399999999998,48.0,1,47
0.7656527436474819,0.5200624489084189,1.4722323160507798,188.976,151.0,0,37
0.59007908898817,0.39407462771203233,1.4973790431881515,173.73600000000002,67.0,0,58
0.5617627521582141,0.4121132335639198,1.3631271854585647,170.688,48.0,1,41
0.6272973845448483,0.38432095593038085,1.632222690085321,179.83200000000002,57.0,1,38
0.5219422630247647,0.33047046351267156,1.5793915664258793,155.7528,64.0,1,42
0.5248020324442797,0.3438388967018719,1.526302106824503,185.928,81.0,1,42
0.645015061991589,0.4311399347707604,1.4960689325486567,155.44799999999998,75.0,0,46
0.639643504891024,0.4485668287569241,1.42597148046728,176.784,53.0,1,41
0.5818786732060204,0.37546298694758456,1.549763075014507,155.44799999999998,81.0,1,44
0.5269187740154777,0.31641597908492086,1.6652723277102934,167.64,55.0,1,41
0.5474310797699965,0.36032694650180064,1.5192621175981376,161.54399999999998,52.0,1,52
0.5475100946634395,0.35253350866879735,1.5530724915509273,179.83200000000002,59.0,1,44
0.6613824435945366,0.41115501107927654,1.6085963341621843,195.072,84.0,1,41
0.4921606609550595,0.3392473805961385,1.4507427001800748,173.73600000000002,54.0,1,51
0.6053217896660974,0.4226105719779821,1.4323394391980204,164.592,61.0,1,62
0.5648473035044814,0.37602457030945335,1.5021553060738408,173.73600000000002,64.0,1,59
0.6156926754064459,0.3912967609719078,1.5734673445217913,155.7528,78.0,0,45
0.6272890425626664,0.4058178305572178,1.5457404661134584,155.44799999999998,75.0,0,38
0.6236827504280197,0.40678666681086023,1.5331936892563087,182.88,75.0,0,52
0.5337257335706336,0.3439239091277734,1.5518715605559885,155.44799999999998,57.0,1,58
0.5329570193106807,0.34458437730967345,1.5466662286657276,195.072,79.0,1,37
0.5779336353782185,0.37138169583093134,1.5561715665203875,155.44799999999998,71.0,0,28
0.6690648838382595,0.45287511946174935,1.4773716971545174,173.73600000000002,64.0,1,51
0.5826273738150453,0.3988735869592441,1.460681762000392,179.83200000000002,70.0,0,37
0.6911620562163796,0.4598326618068006,1.5030729950774404,155.44799999999998,65.0,1,37
0.5344514833783411,0.3301503893255894,1.6188122160633684,173.73600000000002,64.0,1,31
0.583100662436555,0.41148076745942164,1.4170787763344437,182.88,76.0,0,33
0.5972283191181598,0.41338046458240446,1.4447424837104428,167.64,62.0,1,49
0.5614316718251472,0.361455017828101,1.5532546074437126,164.592,50.0,1,39
0.6117906905175353,0.3882577275941417,1.5757334549618027,179.83200000000002,70.0,1,41
0.6199757537236568,0.3830169170853488,1.6186641531175652,158.496,54.0,1,29
0.7192324110698026,0.45027481592119434,1.5973187609845814,185.928,80.0,0,51
0.5670540355177962,0.3633117471994555,1.5607919091217486,173.73600000000002,62.0,1,52
0.6046724349499093,0.38865991487873003,1.5557880084921536,179.83200000000002,71.0,0,45
0.6058789180856036,0.3696068609916011,1.639252357112958,155.7528,76.0,0,43
0.561990015390624,0.35457986961719323,1.5849461956127178,155.44799999999998,73.0,0,54
0.5889131793086579,0.36501739389993215,1.6133838801942295,182.88,83.0,0,54
0.6315235956001918,0.41979463186384114,1.5043631996824203,182.88,75.0,0,43
0.6483849390067661,0.45279858381163285,1.43195001527765,155.7528,76.0,1,39
0.5927775996047445,0.38505516535601014,1.5394614926323105,179.83200000000002,73.0,0,52
0.7273134832576693,0.4655996219375536,1.5621006740319408,176.784,60.0,1,34
0.5502940786730848,0.35706418054030054,1.5411629299819254,179.83200000000002,65.0,1,36
0.5757351209554278,0.35731324615250726,1.6112896097607712,179.83200000000002,74.0,0,40
0.5716575603520302,0.3746608582039968,1.525800061133613,155.44799999999998,54.0,1,45
0.6519989554098125,0.4247973226806979,1.5348471390905924,155.44799999999998,72.0,0,31
0.6332452624727518,0.3861306290972693,1.639976771470342,179.83200000000002,68.0,0,59
0.685655589956169,0.4307817768284257,1.5916541201074437,164.592,54.0,1,27
0.6554618187021211,0.40978608459947197,1.5995219050514475,188.976,92.0,0,62
0.5776718145905361,0.365433020735639,1.5807871259900035,173.73600000000002,53.0,1,35
0.6599222157429765,0.4145004838768013,1.5920903386426926,164.592,48.0,1,31
0.6780960435733361,0.3640847534727314,1.8624675631305254,179.83200000000002,58.0,1,40
0.5974313948597378,0.38146617629902474,1.566145131544826,179.83200000000002,55.0,1,37
0.5735693021788574,0.3629412485963995,1.580336499080825,170.688,52.0,1,37
0.6511257910592724,0.41920989074013715,1.5532214421507935,161.54399999999998,57.0,1,39
0.7061322790325002,0.4405709521416229,1.6027663094899451,170.688,56.0,1,26
0.6574912801668532,0.39550625285822133,1.6624042614126424,161.54399999999998,60.0,1,46
0.51145863384378,0.3457715045065736,1.4791809827523148,173.73600000000002,58.0,1,47
0.628713833812312,0.4074021331966013,1.543226661282384,155.44799999999998,60.0,1,62
0.5385344509848063,0.3258438071727052,1.6527380270246161,161.54399999999998,48.0,1,19
0.6195375868951043,0.40223069196179567,1.5402543845509151,155.44799999999998,70.0,0,44
0.5437711577615681,0.36460655313455304,1.4913916195052503,158.496,56.0,1,53
0.5854145469051775,0.359380505195987,1.6289546551389134,167.64,56.0,1,37
0.5354222383945338,0.344549458272313,1.553977884856709,155.44799999999998,51.0,1,32
0.5761888087314947,0.412730522316543,1.396041188079586,188.976,82.0,0,37
0.6324354476200218,0.4142790768319611,1.5265927800562054,182.88,80.0,0,41
0.6718818976112142,0.42268161451399894,1.589569724682127,173.73600000000002,56.0,1,44
0.5983995779923964,0.37179744482878,1.6094773816102235,185.928,70.0,0,36
0.567974981765196,0.38316673563034753,1.4823180849214908,158.496,50.0,1,29
0.6012921946141907,0.3854079757313438,1.5601446583278111,182.88,76.0,0,29
0.5690577786200127,0.35694599772283403,1.5942405356842855,167.64,59.0,1,39
0.5710668106013582,0.37074683387432195,1.5403147334629483,170.688,55.0,1,61
0.5904854720352984,0.362834688969,1.627422873246137,179.83200000000002,58.0,1,35
0.6100770053167329,0.38868443167626265,1.569594652108087,185.928,78.0,0,59
0.6364578483362219,0.4035911892552048,1.5769864785967052,176.784,74.0,0,25
0.6221902447742673,0.4098193036462231,1.518206290524991,164.592,54.0,1,40
0.5990905104120507,0.38800680252167935,1.5440206370572007,182.88,85.0,0,46
0.5800350489763012,0.3500898277346898,1.6568177736825644,176.784,58.0,1,34
0.654263529944357,0.40847772817404726,1.6017116352193954,179.83200000000002,71.0,0,46
0.5545834158507981,0.32940665125213303,1.6835829323504192,188.976,82.0,0,49
0.522674695862842,0.35734357760297863,1.4626671042163015,167.64,52.0,1,25
0.5870904945578259,0.3372903175102211,1.7406087992432069,167.64,56.0,1,46
0.5762228954309953,0.37021724827581987,1.5564452983068382,167.64,70.0,0,45
0.5764596489817246,0.38951931217495855,1.4799257211739965,155.7528,76.0,0,36
1.0433771469103332,0.6999614848964788,1.4906207976066628,170.688,55.0,1,49
0.6055777872051561,0.3639531445178089,1.663889421830573,173.73600000000002,61.0,1,39
0.5291952434484086,0.385043804185415,1.374376727260825,155.7528,76.0,0,31
